user_id,item_id,User Rating
2718,18,4.24
426,33,3.0
327,28,3.25
1130,4,1.62
255,38,3.83
2038,16,3.75
2406,24,3.65
1991,10,2.86
444,15,4.27
113,28,2.65
1054,18,3.56
2572,27,1.57
689,4,3.07
991,31,2.1
1874,5,1.54
46,34,2.23
1195,1,3.66
757,30,2.67
1377,33,2.23
1227,32,2.66
1250,35,2.69
564,9,2.83
2209,6,1.66
2888,1,3.38
2586,25,2.39
2273,37,2.96
1341,16,3.07
1438,32,3.02
95,29,4.46
1803,4,3.3
949,36,3.11
553,22,3.2
2693,25,2.42
66,26,3.18
1498,19,1.91
665,38,2.24
2732,25,1.36
2958,28,3.6
2885,23,3.01
2619,26,2.2
2744,24,2.27
180,31,2.95
2882,4,3.25
1483,0,2.76
202,33,2.3
1499,35,4.02
1542,5,2.41
2591,21,2.1
2822,28,3.94
1313,4,3.47
1949,9,2.94
694,3,2.61
1720,25,2.99
1268,28,4.67
1792,37,3.22
2660,8,3.31
1722,6,3.41
1622,17,2.21
1198,17,4.46
1558,35,2.38
1533,26,4.22
2292,19,1.96
2108,17,2.96
104,21,3.32
2699,30,4.39
1695,24,2.11
1011,17,1.79
1768,11,2.43
2125,8,2.27
1042,0,3.77
1558,6,3.16
1208,32,4.15
1681,18,4.11
1679,11,2.96
2746,1,3.64
2994,17,2.07
2315,39,3.07
781,8,3.23
2657,17,3.78
946,3,2.97
1831,27,1.68
548,11,1.47
2208,25,2.24
2985,15,2.39
2447,9,2.21
2591,27,4.08
2175,28,3.86
1798,20,3.66
1881,12,2.3
948,29,3.53
2258,21,3.14
2198,1,2.86
31,19,3.83
612,23,3.28
1865,17,3.67
302,9,3.89
2913,35,4.64
2813,13,1.79
683,29,3.39
257,5,2.39
940,12,1.69
2057,4,1.61
2895,15,3.64
777,34,3.95
2733,12,1.67
732,2,3.97
1229,5,3.27
2072,38,3.62
2541,36,2.07
2043,26,3.05
970,8,1.83
103,27,3.74
1084,21,2.27
1110,24,1.26
767,2,1.86
372,29,3.67
679,6,3.58
2644,34,3.45
1994,38,2.04
202,21,2.37
1626,2,4.53
89,2,2.58
2485,29,2.97
2168,17,1.84
2204,15,2.81
1997,27,3.45
399,15,2.36
1724,34,3.05
188,30,3.79
1076,27,3.73
652,37,3.41
1555,11,4.07
1504,32,3.21
587,24,2.14
230,33,4.36
1154,34,2.61
55,32,3.59
271,16,2.56
1124,31,2.32
970,25,3.73
1553,19,3.33
1378,11,3.02
1176,29,3.45
2378,9,2.28
116,29,3.07
323,29,3.26
2611,27,2.75
1596,22,2.57
2277,23,3.76
360,15,1.96
28,23,2.55
1255,37,4.23
1419,11,3.34
2917,14,2.18
1736,30,3.39
1868,27,3.13
1295,30,2.15
1875,18,4.67
2076,30,4.11
1543,8,4.37
744,2,3.5
1112,18,4.0
1722,31,3.09
1779,23,2.07
580,34,3.41
2499,23,3.4
433,25,3.32
374,35,2.97
2483,19,3.32
1211,27,3.25
1775,9,2.04
2042,36,2.25
2266,16,4.55
1132,34,4.56
1843,1,3.97
1574,31,3.05
1931,11,3.23
948,11,2.1
349,23,3.85
788,3,2.56
1546,16,4.06
26,24,2.98
1072,13,3.1
859,23,3.01
370,2,1.97
1636,29,4.1
1211,28,3.78
1548,6,2.21
884,11,3.49
1915,32,3.31
279,25,3.15
2389,23,1.66
1352,3,3.79
1703,30,2.4
1658,10,3.3
1929,11,2.74
607,4,1.9
1049,22,2.68
2577,12,2.71
2474,3,3.0
29,0,2.5
956,6,1.99
323,22,2.59
1877,36,2.89
2361,38,4.2
584,36,2.93
1294,20,3.69
2810,8,3.14
2343,35,2.63
656,24,1.95
786,27,1.27
223,11,4.18
2123,9,3.55
2150,28,3.91
2933,18,3.25
2221,35,1.75
1028,24,3.71
1684,5,3.09
2443,12,2.03
1650,1,1.78
833,8,2.27
1004,3,3.11
167,25,2.62
2348,21,2.67
2017,34,2.83
118,9,2.74
2560,16,2.33
2660,14,4.12
1810,24,1.72
2207,15,3.16
1408,17,2.98
1251,9,1.39
463,34,1.04
1734,11,2.55
1672,20,3.37
2152,23,2.84
982,13,4.11
2298,4,3.3
1037,25,3.19
2615,28,3.21
1880,12,3.9
597,6,2.79
621,0,1.57
2603,25,2.95
1412,7,4.1
71,25,2.81
956,27,2.16
1804,3,3.41
438,9,2.2
1068,5,2.0
1926,17,1.45
1038,8,2.21
1403,28,1.74
2362,28,3.51
1439,37,3.69
485,8,2.67
169,28,3.5
2936,28,3.28
803,33,2.87
246,14,1.96
2314,4,1.92
849,32,1.73
2291,21,2.55
2026,8,2.93
1694,37,4.06
1351,35,2.67
530,8,2.48
1619,23,2.8
847,20,2.53
2390,17,3.92
1789,17,1.42
1703,20,3.23
760,15,2.07
1404,18,2.58
798,33,4.21
532,37,3.3
1918,5,3.23
864,12,2.9
42,23,2.11
599,38,2.87
306,31,2.9
809,18,3.17
2910,21,4.25
1264,37,2.46
679,25,2.57
731,4,3.96
2489,0,1.8
2026,2,2.86
933,5,2.97
903,13,4.07
133,14,4.32
2767,39,2.74
2099,35,1.24
2666,34,2.89
392,10,3.86
2744,0,2.53
2571,33,3.5
508,36,3.69
1686,29,3.47
2402,5,3.2
2915,21,3.13
1419,20,3.82
956,39,1.89
96,2,2.34
106,7,2.32
678,7,2.15
2561,15,2.94
856,20,2.66
1963,39,4.03
790,30,2.42
515,6,1.72
2946,4,2.9
1085,16,2.67
1008,15,4.01
1318,18,3.76
2785,0,2.47
2350,13,2.6
2694,13,1.91
2279,36,2.47
1433,15,3.38
2786,26,2.45
297,32,3.41
455,29,3.64
942,29,2.94
240,2,3.2
1622,28,2.7
2599,29,4.56
2186,24,2.08
454,0,2.79
1250,9,2.48
2491,6,3.51
2075,4,1.91
2505,19,2.84
695,21,1.96
710,8,3.15
2015,2,3.5
849,35,4.49
949,30,4.23
107,24,2.04
2492,18,3.41
1725,0,3.21
2084,10,3.01
597,35,1.67
155,3,3.88
796,21,1.98
272,15,3.12
1571,38,1.37
1444,9,2.64
1208,27,2.54
1635,33,3.13
1261,16,1.92
1939,21,2.23
1533,14,2.88
122,24,1.91
1441,22,3.66
1399,21,3.42
1504,27,3.76
150,33,2.92
707,5,2.5
1616,39,2.87
1514,38,3.75
2201,38,3.59
2599,10,1.76
845,37,2.84
2328,3,2.98
2470,15,2.47
1977,14,3.35
1836,16,3.53
804,1,2.5
355,28,2.71
1606,27,3.45
378,14,2.97
2128,8,4.0
1581,19,3.24
988,8,3.89
233,11,3.02
154,1,2.95
907,28,1.72
1621,22,2.62
2419,15,1.84
323,24,3.87
332,6,2.63
243,24,3.13
430,18,3.3
1206,0,2.08
2857,19,3.0
1497,3,3.0
2424,4,3.21
81,35,2.09
1574,28,2.77
420,22,3.46
467,31,3.93
1081,10,2.25
2001,30,3.73
1566,24,1.5
1519,32,3.81
2877,11,3.17
2036,1,3.33
804,1,4.28
1078,26,3.82
1633,33,2.43
1985,1,2.43
4,20,4.01
1903,28,3.73
603,20,3.49
2368,12,1.59
1399,18,2.43
501,8,1.98
1686,13,1.57
2619,20,1.91
185,3,3.02
2604,23,2.14
2941,13,3.16
1296,26,1.9
55,19,2.87
1725,23,1.79
2911,17,1.59
1871,27,3.29
77,0,2.84
2344,37,2.11
1602,34,2.5
1672,30,2.19
2794,28,2.27
1735,36,3.29
2948,25,2.84
2091,9,2.39
1385,5,3.26
1252,20,3.64
2275,9,3.84
1087,6,3.35
171,27,2.19
2810,3,2.92
2898,8,2.75
2355,25,3.84
1774,19,1.48
2616,22,1.7
2082,39,1.77
827,37,2.26
1666,0,3.37
130,32,3.07
1418,3,3.42
1175,20,3.04
2703,2,2.69
2678,32,4.35
1408,14,2.69
1041,24,4.09
594,2,3.45
1038,32,2.63
2129,38,3.57
204,15,3.05
1808,3,2.88
1568,1,2.95
23,33,2.36
2662,14,1.36
1634,37,3.36
2192,21,4.16
104,25,3.52
1406,28,3.45
1479,10,2.97
2372,13,4.17
1195,36,3.96
576,37,3.41
1607,35,1.41
274,20,2.1
452,29,1.97
2929,28,4.83
125,26,3.09
2365,12,2.69
1867,33,2.27
2155,21,2.84
1684,21,1.98
907,19,3.22
430,2,3.53
2752,18,1.94
362,20,2.52
796,30,3.73
432,25,3.04
2723,33,3.86
1544,0,4.17
859,21,2.27
1430,34,2.69
1346,28,3.2
1631,16,3.44
576,12,2.0
1089,20,1.97
893,35,3.72
270,22,1.82
2020,14,1.72
1124,21,1.75
438,33,3.94
1043,8,2.95
2273,4,1.62
1642,24,2.7
2508,37,3.06
2442,3,1.71
2960,2,3.11
1384,5,3.39
1454,14,3.15
15,14,4.64
2608,35,2.6
1675,23,3.65
1004,28,2.43
2462,18,3.12
1379,0,3.49
1481,24,3.03
1746,0,3.24
1862,1,2.74
115,12,2.99
1376,36,2.31
976,25,1.92
1686,22,2.97
2084,34,3.82
2290,5,2.04
1687,22,2.26
63,28,2.77
2714,14,4.47
509,29,2.61
188,16,3.42
2783,18,2.98
93,22,2.14
5,18,3.01
2073,7,2.77
2556,33,1.85
98,3,3.11
1292,19,3.56
2710,31,3.18
1788,21,3.1
1309,16,1.48
684,11,2.79
1133,11,3.29
27,7,2.26
1782,16,2.62
2103,12,3.17
781,37,3.1
2346,24,2.75
1615,12,2.17
1042,33,3.35
2866,21,3.04
1794,2,3.98
855,17,3.04
1643,33,4.03
1933,10,2.93
2027,39,4.02
1988,3,1.33
2607,8,2.49
1270,8,3.05
2551,23,2.73
1113,0,4.3
2251,18,2.63
2994,32,2.72
240,1,3.09
490,36,3.04
1037,2,4.16
2697,16,2.11
1339,33,2.36
2037,37,3.21
685,1,4.54
2027,10,3.76
2291,10,1.66
2555,24,3.49
1615,29,3.07
1768,39,3.09
613,1,1.64
162,4,3.58
656,7,3.7
621,19,2.47
1257,35,1.93
2159,34,3.05
1952,9,2.77
2982,24,2.37
1256,3,3.81
1976,20,3.09
750,17,3.4
709,12,3.5
2321,2,2.85
1622,33,2.63
2855,9,2.49
41,6,2.25
560,16,2.97
466,1,3.19
1101,24,3.71
1714,1,4.83
490,20,2.51
117,23,3.33
2482,4,1.25
1595,16,2.21
196,34,2.48
619,37,3.3
1475,34,2.81
2473,35,3.05
1308,31,2.28
34,19,2.25
2343,39,2.78
1275,2,3.92
339,34,3.77
2666,21,3.23
180,8,3.23
622,29,2.11
1657,27,2.39
2667,3,3.63
643,21,3.07
2071,19,1.65
1681,8,2.71
1351,26,4.22
1178,36,3.11
619,10,1.63
1170,22,1.49
252,20,2.8
302,20,3.41
1567,15,3.76
2211,8,2.01
612,9,3.96
1072,26,2.15
2493,9,3.38
1944,23,3.66
74,15,3.03
2874,39,4.23
1728,34,2.12
542,39,3.49
157,25,2.55
1290,7,2.31
256,17,3.24
1052,37,2.87
937,5,2.42
2166,31,2.46
2418,12,4.07
2257,28,3.0
2635,34,2.21
2897,35,2.98
1892,14,3.17
1582,22,2.37
316,20,3.58
2492,17,2.16
1776,28,3.01
1971,30,3.85
1222,39,3.83
1723,16,2.74
2676,3,3.05
2493,35,1.98
570,18,3.04
2630,5,3.27
2653,18,4.81
2789,18,2.82
908,33,1.54
649,29,4.29
1641,36,2.56
2353,28,4.15
339,8,3.15
529,4,4.53
2102,16,3.09
1136,24,3.57
2732,28,2.02
1952,9,4.31
419,2,3.49
2353,38,1.78
1680,18,3.23
85,15,3.14
2300,19,1.67
1752,27,3.1
126,29,2.62
2658,21,1.26
2028,13,3.0
1429,31,3.97
2352,34,3.44
2896,29,3.73
1290,9,2.69
2703,33,3.2
644,38,1.6
2906,16,2.35
2559,14,2.67
2255,32,2.87
574,6,2.89
2923,39,2.45
2559,11,2.54
2022,38,2.36
1668,14,3.22
2249,9,2.8
2871,4,2.84
1308,6,4.12
137,36,3.18
130,18,2.45
1219,11,4.04
1018,18,2.85
432,25,4.43
2588,34,4.63
2383,5,2.53
2574,21,4.49
2606,32,3.2
909,12,2.3
2014,29,3.58
2558,8,3.12
209,27,2.2
1985,12,3.03
58,14,1.87
2008,32,2.72
2864,4,2.2
1369,24,2.68
1038,16,1.99
1383,34,2.33
377,19,2.63
2291,16,3.1
993,32,2.07
2939,30,2.88
415,3,2.81
394,0,3.82
729,11,3.19
358,39,2.6
1600,30,2.39
1182,13,2.88
2722,19,2.62
2066,15,3.0
2776,26,3.09
2609,27,4.43
1592,23,2.88
155,22,1.82
1591,26,2.72
1555,10,2.69
487,33,2.49
2199,11,2.89
1383,39,3.06
2416,34,2.03
1071,33,2.58
2255,28,3.04
2498,17,3.07
1507,21,2.79
1876,16,2.98
924,18,3.05
2745,8,3.61
2618,3,2.73
2191,7,3.4
1071,39,1.82
191,3,2.94
140,32,1.57
615,9,3.34
2973,13,1.89
1515,3,1.69
624,36,1.98
1340,12,2.8
1346,38,3.88
87,19,2.85
1918,30,2.9
282,5,3.18
2812,5,2.68
1098,25,4.25
453,31,4.01
47,11,3.57
1612,33,3.76
2986,18,3.62
2079,7,3.0
2582,10,3.24
2065,6,3.5
1684,2,4.2
1259,12,3.37
392,37,3.03
354,12,2.91
305,28,3.83
1623,21,2.07
1574,13,3.75
1564,38,3.04
1613,29,2.16
1949,15,2.57
2557,20,2.14
712,14,2.39
1419,8,2.51
2733,13,2.95
786,31,3.34
857,26,2.32
177,17,3.57
1430,23,3.05
2349,23,1.82
2493,35,2.87
2069,39,3.79
711,34,2.62
2749,34,3.11
1868,16,2.8
152,17,1.77
2907,28,3.85
1467,37,2.42
96,6,2.2
1099,2,3.97
2926,10,2.22
640,6,2.41
1157,10,2.53
2448,23,3.45
2294,6,3.05
112,28,3.77
1194,12,1.83
1623,33,3.85
1634,4,3.34
1162,31,3.16
1618,3,4.34
1260,25,3.31
1672,14,2.96
2842,16,1.83
1595,15,2.66
2164,38,2.45
1496,25,2.97
2982,17,3.04
1225,5,4.3
292,20,3.84
2390,5,4.54
1015,22,3.8
1634,32,2.47
1240,7,2.04
1660,39,2.77
585,24,3.27
1914,6,3.74
2027,10,1.77
1493,18,3.38
27,38,2.56
1701,28,4.12
455,22,1.43
918,5,3.68
2628,15,2.05
14,22,2.57
2146,14,3.43
279,28,3.38
1964,27,3.79
490,17,2.18
985,33,3.31
961,26,2.34
1783,14,2.16
2672,14,3.57
2255,28,3.21
1888,35,3.22
1870,19,3.38
1597,1,3.95
2645,6,2.05
2743,38,3.14
1263,8,3.04
250,39,1.69
1607,18,1.57
740,12,3.82
306,25,4.05
1807,15,2.97
1937,22,2.47
1826,36,3.4
2766,33,2.88
183,34,3.15
2693,22,2.09
30,33,2.96
1412,8,3.3
767,38,2.8
615,26,3.56
1005,11,2.64
2122,17,3.76
24,25,4.74
2476,13,4.0
1056,26,2.76
2911,2,3.47
2387,31,3.37
1971,12,2.04
2005,35,2.65
1539,13,3.91
2560,34,3.58
672,23,2.88
2925,8,3.72
571,11,1.86
764,6,2.09
1243,17,2.46
713,1,3.18
2637,32,2.53
767,6,2.91
1783,13,3.43
1294,19,2.86
2867,34,3.86
1675,16,2.89
2126,22,4.09
2058,9,3.3
1492,11,3.79
1360,19,4.18
636,7,3.3
1210,33,2.35
2640,25,2.08
2766,24,3.51
2613,2,3.07
1692,10,1.38
1298,8,1.71
2458,19,2.35
358,14,3.02
1671,0,3.01
2146,31,3.02
1007,30,3.93
241,29,2.96
2605,11,2.79
2759,5,4.05
1827,6,3.3
1265,15,1.97
156,33,1.72
352,28,3.37
44,37,3.08
2640,8,2.92
138,19,3.47
1968,9,2.54
2484,20,3.79
754,32,2.28
143,18,3.9
1847,37,3.02
2310,0,1.75
2560,9,2.2
2721,30,2.33
62,15,3.64
1591,3,3.37
1447,39,4.29
1420,30,1.76
2020,24,2.17
2079,31,1.78
2997,21,2.66
2850,37,3.1
1193,8,3.7
2314,4,2.52
2356,34,2.52
2507,35,3.43
334,14,4.41
2563,36,1.8
2489,2,3.3
2721,35,2.58
2439,14,2.81
1796,31,2.15
2983,25,1.8
2608,12,2.56
254,35,4.48
1424,19,2.41
1028,28,3.16
1912,22,2.82
2167,36,2.7
996,30,3.47
470,18,3.06
1494,9,2.96
2833,13,2.69
1888,11,2.16
1524,20,1.97
1094,32,3.89
694,4,3.43
2913,9,3.19
2824,22,3.33
1394,18,3.05
2045,39,1.59
181,5,3.47
1221,10,3.21
47,17,4.51
634,22,1.74
1164,0,3.17
1689,21,2.34
1564,6,3.38
1451,22,3.44
589,29,3.66
1878,35,2.8
2358,29,3.09
2322,12,4.31
1563,27,3.65
840,21,3.72
1414,16,2.59
2507,39,2.59
733,15,3.27
2409,21,2.37
1018,39,2.91
2710,33,2.11
2747,14,2.11
1455,18,2.46
2933,9,1.71
758,7,2.98
2003,5,2.81
621,28,4.0
1889,34,3.55
182,17,4.4
2734,30,4.25
2729,17,4.36
2296,33,3.68
2668,22,3.28
1321,7,3.15
1800,11,3.69
2078,3,4.43
1326,4,2.44
1500,16,4.51
2921,10,2.98
948,31,2.31
1376,33,4.35
985,11,1.41
2365,5,4.01
2785,9,2.99
1421,6,3.12
2216,38,1.72
2791,21,3.48
126,20,3.54
2621,23,3.06
120,5,3.41
1452,5,1.69
1009,28,2.21
1214,28,2.76
1452,36,2.81
2608,19,3.46
697,22,3.39
2271,32,3.79
1516,5,3.5
1035,36,4.18
2841,27,3.92
1536,9,3.22
814,28,1.7
310,35,1.69
1012,29,2.5
2797,37,3.31
1058,3,4.49
1019,20,3.17
2529,3,3.08
2622,3,2.88
825,0,4.34
2045,16,2.97
1117,30,3.96
628,0,2.57
1157,18,3.13
2892,36,2.51
989,33,3.05
2467,17,1.81
1492,36,3.14
1829,32,2.28
2078,26,2.82
1993,32,2.41
2346,2,4.62
1085,10,1.74
2506,31,3.54
2352,0,2.65
340,9,4.09
2496,4,2.97
1860,0,1.39
1326,8,3.1
2929,11,2.83
2588,29,2.8
2533,14,3.31
77,32,3.0
1657,7,1.66
2563,25,3.85
1573,20,2.87
2992,25,3.12
2707,22,2.23
92,12,2.98
1875,30,3.6
466,22,3.24
2514,21,2.35
2738,8,2.98
1353,17,3.46
1309,9,3.34
947,30,4.02
554,4,3.67
2041,17,2.99
2157,15,3.4
92,7,3.11
1003,10,4.21
368,0,2.34
820,16,2.17
423,39,4.23
572,7,2.61
2910,32,3.78
1264,32,3.13
435,20,3.85
2260,28,3.12
1424,4,3.56
1634,21,3.97
2574,36,3.87
1754,34,1.7
468,11,1.99
1194,25,3.62
1843,18,2.24
792,26,3.53
2923,39,2.35
2258,37,3.04
2304,9,3.75
1707,38,3.07
73,18,2.04
147,25,3.48
317,37,3.3
606,38,3.73
575,28,1.59
1178,32,2.43
2595,15,4.28
2883,24,3.09
312,30,2.5
2856,31,1.34
765,3,3.97
2182,10,3.44
2996,10,2.51
436,29,3.11
358,24,3.12
2978,20,2.89
2931,17,2.64
2300,35,2.55
135,29,3.48
523,36,4.46
804,23,2.02
2708,33,2.38
2367,11,3.26
80,22,2.86
1477,19,2.46
2462,11,3.12
2041,12,1.66
368,0,1.99
1007,27,4.92
993,7,2.06
596,14,1.59
1897,25,3.15
2749,12,1.68
1045,31,2.44
2597,3,4.04
2294,25,3.23
2331,7,1.61
2662,9,2.51
2979,38,3.51
2854,25,2.56
2280,14,2.62
2364,34,3.23
2886,11,2.97
1824,31,4.22
2012,36,3.02
2000,24,3.34
411,38,3.91
2293,14,3.27
387,0,2.81
2737,22,3.83
1749,10,4.67
2406,39,2.89
1022,33,2.75
2662,7,3.34
2846,27,3.7
2070,2,3.79
19,10,3.49
276,12,3.98
659,23,2.65
2946,35,3.23
552,29,2.5
679,8,2.64
603,28,3.17
365,30,2.2
1974,22,1.82
795,19,3.2
1359,1,2.64
2700,15,3.43
1775,32,4.34
590,2,3.28
199,6,3.99
2065,14,4.12
218,13,3.03
741,26,3.18
650,36,3.72
2195,5,2.73
670,19,2.06
1438,30,2.9
665,36,2.28
856,5,3.85
2378,34,3.53
895,13,3.76
1894,16,3.41
1187,26,4.03
1843,5,1.69
2149,0,4.09
327,25,3.33
2375,29,3.16
2058,36,3.24
2401,18,1.72
183,2,2.11
455,19,2.23
1670,7,3.33
6,37,2.47
1357,13,2.58
211,14,4.21
51,36,3.11
1469,17,2.06
1010,14,1.96
377,22,2.87
2688,21,3.3
2818,5,2.7
1075,15,2.62
154,26,2.49
582,10,3.2
788,36,2.45
791,20,3.09
2182,39,4.04
2268,1,2.47
163,2,3.87
971,17,1.39
648,29,2.22
2617,17,3.62
1526,9,3.48
946,16,4.66
689,31,3.19
2163,20,3.41
1523,23,4.54
1496,19,3.28
2048,12,2.03
1173,14,2.31
123,30,4.42
804,24,2.69
2887,12,3.78
1093,36,4.37
2874,39,1.72
63,27,1.95
733,7,4.12
2638,30,2.85
1658,11,2.58
948,29,3.03
2265,11,1.53
479,24,4.01
1138,39,3.19
1997,0,2.25
1404,34,1.52
977,4,3.35
237,28,3.38
2524,31,2.92
1955,5,4.6
598,30,2.84
1703,6,2.31
2177,24,2.92
2558,19,2.1
165,32,2.34
2325,28,3.36
2305,14,3.38
570,21,4.16
141,2,3.13
686,36,3.37
687,8,2.96
2764,37,3.54
2039,22,3.93
1075,36,3.93
1527,14,2.03
1283,25,1.68
2226,18,3.04
922,31,1.83
2591,23,3.28
1342,38,3.15
1690,33,4.19
364,25,4.12
1079,0,1.65
1068,13,2.93
2641,12,3.96
2031,39,1.49
2590,30,2.98
2370,34,3.76
2696,29,2.48
2062,8,3.76
1381,39,3.81
1507,19,3.53
618,33,3.83
359,39,3.83
1342,20,3.09
1983,37,2.97
1615,6,2.19
194,24,3.6
363,11,2.33
1120,38,2.74
1064,36,3.59
2816,33,3.74
2445,39,4.59
107,20,2.19
527,0,3.8
1953,5,4.03
784,9,3.64
2573,26,3.57
1783,24,3.37
1750,18,3.05
1067,8,4.36
2674,32,2.38
1866,7,3.24
2398,17,2.31
1465,9,1.99
1006,16,1.8
2590,19,1.88
1635,23,3.86
94,24,3.49
2044,9,3.08
2947,14,2.0
89,38,2.25
1954,3,2.24
2551,29,3.1
2815,27,3.97
2042,19,3.49
2262,4,3.06
1446,27,4.23
526,32,3.41
2240,3,3.39
1831,37,4.6
2742,1,3.36
2690,12,1.28
555,38,3.47
2435,9,3.33
681,17,2.24
2824,20,2.87
1498,4,2.4
1632,12,2.82
203,5,2.8
447,28,4.51
2948,29,3.95
1116,3,2.08
778,12,3.42
2226,17,2.13
1687,13,3.32
829,13,2.38
559,22,2.72
2023,39,3.04
103,36,2.67
1297,11,2.92
1558,31,3.87
116,23,2.13
859,16,3.6
2512,28,3.87
104,2,1.31
2307,4,3.4
1332,23,3.99
929,27,3.61
2858,19,2.11
2690,13,3.45
807,12,2.37
560,36,2.88
2075,15,2.62
2556,15,2.37
527,12,3.65
2823,19,1.81
953,14,2.37
298,25,3.38
777,9,3.35
361,6,2.61
504,31,1.74
1977,7,2.3
2636,27,3.58
2078,22,3.43
1463,16,2.8
2174,28,2.76
596,33,4.13
1590,24,2.81
1390,7,3.82
1876,12,3.31
263,15,1.98
2984,19,2.5
2920,35,3.19
1864,15,2.97
2,12,1.84
1934,39,2.37
394,12,4.29
306,39,3.65
1170,30,1.94
530,17,3.46
528,29,2.12
965,39,2.96
671,22,3.19
2400,35,3.39
2858,27,3.69
2257,24,2.81
958,30,1.36
2253,12,3.23
2673,22,2.68
1714,9,1.96
721,28,3.81
636,28,4.18
1039,37,3.28
2906,34,3.69
2524,0,3.45
2346,6,2.58
557,11,2.85
1118,35,3.32
2155,24,3.35
128,5,3.16
1994,38,3.21
2507,38,1.26
38,13,2.24
1633,38,3.77
198,13,3.01
2405,0,2.13
2055,7,3.41
519,7,2.64
2242,35,3.35
2364,10,1.84
1025,20,3.75
1086,20,3.05
2391,14,2.87
2649,5,1.99
1042,13,3.07
620,8,3.61
1395,39,2.98
2870,16,2.75
1595,8,2.22
1723,10,3.85
235,27,3.98
447,29,2.33
610,3,2.64
8,14,3.48
462,39,2.45
1000,23,3.17
1335,7,3.44
134,4,2.09
2433,3,1.99
56,5,3.3
993,18,3.28
1384,31,1.84
1995,30,4.16
1112,17,2.11
2186,28,3.55
1524,17,4.33
2583,11,3.2
144,31,1.54
2917,16,2.47
2704,11,1.96
2104,14,3.35
620,22,3.54
1887,26,1.46
1030,39,2.97
2590,17,1.65
2495,19,2.36
2021,23,3.41
1409,6,2.58
2922,39,1.58
639,10,3.29
1657,15,2.51
2659,33,3.52
837,15,3.39
1586,10,3.89
780,32,3.1
837,19,3.09
2558,30,1.99
2860,20,2.08
2612,37,3.92
265,22,3.03
1217,3,1.84
1398,23,2.61
2058,15,2.81
302,30,3.68
1978,5,3.68
805,24,3.94
1076,31,3.56
1776,25,1.8
99,29,3.8
2641,22,3.03
1414,35,3.02
1978,11,3.09
357,17,4.05
1664,13,2.98
2976,13,2.4
11,34,2.41
81,25,2.59
2054,2,3.09
2421,34,3.3
2529,28,2.44
222,26,4.22
1941,27,3.4
1947,21,3.23
515,17,3.87
221,10,3.14
2397,14,3.26
228,17,3.0
2338,7,3.89
293,33,2.82
2858,33,3.8
956,32,1.63
1498,38,2.45
1281,15,2.41
1979,29,4.33
1530,10,3.24
388,19,1.82
2663,27,2.16
2414,5,1.7
2706,32,2.42
2338,34,3.01
189,37,2.43
918,32,2.69
1202,5,1.65
924,5,2.63
2423,12,2.86
1622,10,3.44
760,21,3.38
1478,10,2.59
2265,2,4.25
1066,27,3.68
194,33,2.18
1351,24,2.79
1397,9,2.76
1489,11,2.93
163,1,3.52
276,23,3.39
364,17,2.8
1666,33,3.76
2823,3,4.24
2528,2,2.71
2737,2,3.17
2003,6,2.02
460,15,1.96
2587,8,1.99
2133,37,3.23
1732,21,2.62
1340,29,3.86
2291,33,1.34
2928,28,3.8
1366,21,2.75
657,8,2.34
1107,28,1.4
1384,2,1.27
2136,3,2.16
742,15,2.68
1996,16,1.98
2519,5,3.35
1522,18,2.66
2464,16,2.22
1624,15,4.28
682,37,1.89
1113,16,3.48
1725,4,1.7
899,16,3.26
601,26,2.79
1868,37,3.11
1200,16,1.83
2824,1,2.68
2949,27,2.96
483,17,4.45
2011,20,3.89
1143,33,2.54
169,17,3.04
2022,31,3.25
2195,22,3.55
439,28,4.14
2936,39,3.46
160,5,3.48
814,14,3.76
2450,37,3.36
586,20,4.05
864,7,1.82
1042,37,3.45
140,12,2.06
1139,8,2.23
328,10,3.35
225,17,1.5
558,38,2.74
2487,5,2.18
1574,11,3.17
1742,29,3.61
386,10,3.4
521,1,3.74
1277,33,2.98
2668,14,2.22
1122,31,4.54
2835,24,3.59
2599,37,2.29
1834,35,2.12
447,2,2.15
1243,8,3.56
107,36,1.31
1500,13,3.67
2964,39,2.57
1478,31,2.56
904,20,3.62
1632,34,4.19
2592,2,4.11
1150,9,2.68
1171,21,1.56
2328,22,3.67
24,17,3.54
952,23,3.46
1745,22,3.38
2040,37,3.76
120,22,2.87
1676,20,3.91
1321,0,3.9
855,24,3.02
1016,5,2.7
2992,18,2.86
448,21,3.48
1936,39,4.37
1744,16,2.74
996,36,2.54
1943,37,2.21
1447,28,2.22
1085,28,3.52
1725,7,3.29
2132,5,2.27
2273,34,3.12
186,39,4.17
2423,6,2.0
72,4,3.73
74,32,3.46
1921,11,2.84
1365,32,1.49
2201,2,3.29
2144,20,2.53
2493,8,2.97
1482,11,2.65
2876,28,2.35
2425,39,3.52
765,33,2.56
1097,15,3.96
212,7,2.43
724,20,3.01
2823,15,2.55
2379,4,4.35
1766,32,2.06
751,33,1.99
1518,18,2.85
1469,15,3.57
2872,7,2.69
394,22,2.08
512,15,3.26
686,4,2.18
2669,7,2.23
1739,13,3.51
1721,2,4.01
1827,28,4.07
2652,15,2.03
1283,29,3.37
1858,29,2.85
2766,0,2.25
2397,22,2.53
2563,38,3.17
2447,12,2.54
2262,9,3.15
2610,9,2.22
1313,31,1.58
1865,39,3.72
